"COMP";"REGIAO";"UF";CO_IBGE;"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
"202604";"SUL";"RS";"432050";"SERTAO";;"2246805";"HOSPITAL SAO JOSE SERTAO";"HOSPITAL SAO JOSE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV GEN ERNESTO DORNELES";"1041";;"CENTRO";"99170000";"(54)33451181";"administracao@hsjsertao.com";"50";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430750";"ESPUMOSO";;"2246813";"HOSPITAL NOTRE DAME SAO SEBASTIAO";"SOCIEDADE BENEFICENTE SAO CAMILO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"PADRE REUS";"80";;"CENTRO";"99400000";"54 31880150";"CONTROLLER@SAOCAMILOSEDE.ORG.BR";"51";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430490";"CASCA";;"2246872";"HOSPITAL SANTA LUCIA CASCA";"HOSPITAL BENEFICENTE SANTA LUCIA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA VITORINO MONTEIRO";"755";;"CENTRO";"99260000";"(54) 3347-1150";"faturamento@hslcasca.com.br";"33";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431265";"NAO-ME-TOQUE";;"2246910";"HOSPITAL ALTO JACUI NAO ME TOQUE";"HOSPITAL BENEFICENCIA ALTO JACUI";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV DR WALDOMIRO GRAEFF";"810";;"CENTRO";"99470000";"54 31910092 0093";"gestaogeral@hbaj.org.br";"50";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431410";"PASSO FUNDO";;"2246929";"HOSPITAL DE CLINICAS";"HOSPITAL DE CLINICAS DE PASSO FUNDO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"TIRADENTES";"295";;"CENTRO";"99010260";;"juarez.dalvesco@hcpf.com.br";"367";"248";"51";"26";"33";"18";"8";"0";"10";"8";"0";"0";"0";"0"
"202604";"SUL";"RS";"430630";"DAVID CANABARRO";;"2246937";"HOSPITAL SAO JOSE DAVID CANABARRO";"SOCIEDADE HOSPITALAR BENEFICENTE SAO JOSE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA OCTAVIO BERNARDI";"393";;"CENTRO";"99980000";"(54)3511166";"hospitalsaojose393@gmail.com";"34";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431180";"MARAU";;"2246953";"HOSPITAL CRISTO REDENTOR MARAU";"ASSOCIACAO HOSPITALAR BENEFICENTE DE MARAU";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"BENTO GONCALVES";"10";"TERREO SALA 03";"CENTRO";"99150000";"54 33429400";"andreia@hcrmarau.com.br";"95";"63";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432080";"SOLEDADE";;"2246961";"HOSPITAL FREI CLEMENTE SOLEDADE";"HOSPITAL DE CARIDADE FREI CLEMENTE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV PINHEIRO MACHADO";"828";;"CENTRO";"99300000";"(54)3811244";"hcfc@terra.com.br";"110";"70";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431410";"PASSO FUNDO";;"2246988";"HOSPITAL SAO VICENTE DE PAULO";"ASSOCIACAO HOSPITALAR BENEFICENTE SAO VICENTE DE PAULO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"TEIXEIRA SOARES";"808";;"CENTRO";"99010080";;;"570";"389";"85";"70";"52";"40";"13";"12";"20";"18";"0";"0";"0";"0"
"202604";"SUL";"RS";"431410";"PASSO FUNDO";;"2246996";"HOSPITAL MUNICIPAL PASSO FUNDO";"HOSPITAL BENEFICENTE DR CESAR SANTOS";"D";"05";"HOSPITAL GERAL";"1120";"HOSPITAL_PÚBLICO";"RUA ALCIDES MOURA";"100";;"POPULAR";"99010640";"(54)33164500";"faturamento01.hbcs@pmpf.rs.gov.br";"32";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431220";"MAXIMILIANO DE ALMEIDA";;"2247038";"HOSPITAL SAO JOSE MAXIMILIANO DE ALMEIDA";"SOCIEDADE BENEFICENTE SAO JOSE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA VITORIO SETTI";"195";;"CENTRO";"99890000";"(54)3971147";;"40";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431360";"PAIM FILHO";;"2247046";"HOSPITAL SANTA TEREZINHA PAIM FILHO";"HOSPITAL SANTA TEREZINHA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA DR MILTON MICHELIN";"40";;"CENTRO";"99850000";"545311122";;"56";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431410";"PASSO FUNDO";;"2247054";"HOSPITAL PSIQUIATRICO BEZERRA DE MENEZES";"HOSPITAL DE CLINICAS DE PASSO FUNDO";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"RUA OURO PRETO";"240";;"DONA ELISA";"99020570";"(54 33134435";"hc@hcpf.com.br";"82";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432240";"URUGUAIANA";;"2248190";"SANTA CASA DE URUGUAIANA";"SANTA CASA DE CARIDADE DE URUGUAIANA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"DOMINGOS DE ALMEIDA";"3801";;"SAO MIGUEL";"97502854";"(55) 3414-5500";"adm@hsu.org.br";"202";"147";"28";"28";"20";"20";"0";"0";"8";"8";"0";"0";"0";"0"
"202604";"SUL";"RS";"431830";"SAO GABRIEL";;"2248204";"SANTA CASA DE SAO GABRIEL";"IRMANDADE DE SANTA CASA DE CARIDADE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA GENERAL MARQUES";"72";;"CENTRO";"97300971";"(55) 2326340";;"201";"157";"24";"18";"24";"18";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431710";"SANTANA DO LIVRAMENTO";;"2248220";"SANTA CASA DE MISERICORDIA";"SANTA CASA DE MISERICORDIA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"MANDUCA RODRIGUES";"295";;"CENTRO";"97573560";;;"163";"150";"10";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431640";"ROSARIO DO SUL";;"2248239";"HOSPITAL AUXILIADORA";"HOSPITAL DE CARIDADE NOSSA SENHORA AUXILIADORA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"SETE DE SETEMBRO";"2257";;"CENTRO";"97590000";"0055 02312700";"honsa@pro.via-rs.com.br";"110";"67";"10";"8";"10";"8";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431530";"QUARAI";;"2248247";"FUNDACAO HOSPITALAR DE CARIDADE DE QUARAI";"FUNDACAO HOSPITALAR DE CARIDADE DE QUARAI";"M";"05";"HOSPITAL GERAL";"3069";"HOSPITAL_FILANTRÓPICO";"RUA ASCANIO TUBINO";"780";"5 R C MEC";"CENTRO";"97560000";"(55) 34231865";"ANDREORIBAS1993@GMAIL.COM";"59";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431060";"ITAQUI";;"2248271";"HOSPITAL SAO PATRICIO DE ITAQUI";"HOSPITAL SAO PATRICIO DE ITAQUI";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"SAO FRANCISCO";"694";"PREDIO";"CIDADE ALTA";"97650000";"55 34321700";"HOSPITAL@GPSNET.COM.BR";"60";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431800";"SAO BORJA";;"2248298";"HOSPITAL IVAN GOULART";"FUNDACAO IVAN GOULART";"M";"05";"HOSPITAL GERAL";"3069";"HOSPITAL_FILANTRÓPICO";"AV PRESIDENTE VARGAS";"1440";;"CENTRO";"97670000";"(55) 34311650";"hospitalfig@yahoo.com.br";"169";"119";"10";"7";"10";"7";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430040";"ALEGRETE";;"2248328";"SANTA CASA DE ALEGRETE";"IRMANDADE DA SANTA CASA DE CARIDADE ALEGRETE";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA GENERAL SAMPAIO";"88";;"VILA NOVA";"97541260";"(55)34222888";"adm@santacasaalegrete.org.br";"234";"197";"20";"18";"10";"8";"0";"0";"10";"10";"0";"0";"0";"0"
"202604";"SUL";"RS";"430700";"ERECHIM";;"2249472";"HOSPITAL DE CARIDADE DE ERECHIM";"HOSPITAL DE CARIDADE DE ERECHIM";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AVENIDA COMANDANTE KRAMER";"405";;"CENTRO";"99700372";"54 35208400";"CONTABILIDADE@HCE.COM.BR";"122";"1";"14";"0";"8";"0";"0";"0";"6";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432060";"SEVERIANO DE ALMEIDA";;"2249499";"HOSPITAL SAO ROQUE";"ASSOCIACAO HOSPITALAR SAO ROQUE DE SEVERIANO DE ALMEIDA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"BRASIL";"61";;"CENTRO";"99810000";"54 35251277";"hospitalsev@gmail.com";"50";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430090";"ARATIBA";;"2249502";"ACHA ARATIBA";"ASSOCIACAO COMUNITARIA HOSPITALAR DE ARATIBA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"SANTO GRANZOTTO";"346";;"CENTRO";"99770000";;;"36";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430890";"GETULIO VARGAS";;"2249510";"HOSPITAL SAO ROQUE DE GETULIO VARGAS";"HOSPITAL SAO ROQUE DE GETULIO VARGAS";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA JACOB GREMMELAMIER";"212";;"CENTRO";"99900000";"(54)33411333";"hospitalsaoroque@itaque.com.br";"78";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430380";"CAMPINAS DO SUL";;"2249529";"HOSPITAL MUNICIPAL DE CAMPINAS DO SUL";"MUNICIPIO DE CAMPINAS DO SUL";"E";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"R ATILIO GUSBERTI";"771";;"CENTRO";"99660000";"54991965622";;"50";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432290";"VIADUTOS";;"2249537";"HOSPITAL N S DA POMPEIA VIADUTOS";"SOCIEDADE HOSPITALAR N SENHORA DA POMPEIA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"R ANGELO ALEGRETI";"108";;"CENTRO";"99820000";"(54)33951283";"adm.hospitalviadutos@gmail.com";"52";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430870";"GAURAMA";;"2249545";"HOSPITAL SANTA ISABEL";"ASSOCIACAO EDUCACIONAL E CARITATIVA";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"R JOSE SPONCHIADO";"690";"HOSPITAL";"CENTRO";"99830000";"(54)33911255";"hsi.gau@gmail.com";"30";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431190";"MARCELINO RAMOS";;"2249618";"ASSOCIACAO HOSPITALAR MARCELINENSE";"ASSOCIACAO HOSPITALAR MARCELINENSE";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA DOUTOR JOAO DA SILVEIRA";"258";;"CENTRO";"99800000";"(54)33721254";"ahmarcelinense@gmail.com";"52";"41";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430755";"ESTACAO";;"2249626";"HOSPITAL SANTO ANTONIO LIMITADA";"HOSPITAL SANTO ANTONIO DE ESTACAO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"LIDO TAGLIARI";"931";;"CENTRO";"99930000";"54 33371439";"ESCRITORIOBARANCELI@GMAIL.COM";"58";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430700";"ERECHIM";;"2249669";"HOSPITAL UNIMED ERECHIM";"UNIMED ERECHIM COOPERATIVA DE SERVICOS DE SAUDE LTDA";"M";"05";"HOSPITAL GERAL";"2143";"HOSPITAL_PRIVADO";"AVENIDA SETE DE SETEMBRO";"2001";"SUBSL PRIMEIRO E SEG";"FATIMA";"99709182";"54 35206140";"CADASTRO.CONTABILIDADE@UNIMED-ERECHIM.COM.BR";"27";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430430";"CANDIDO GODOI";;"2250675";"HOSPITAL SANTO AFONSO";"ASSOCIACAO HOSPITALAR SANTO AFONSO";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA JOAO MAGALHAES";"146";"CASA";"CENTRO";"98970000";"(55)35481212";"adm@hospitalsantoafonso.com";"39";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430220";"BOA VISTA DO BURICA";;"2250705";"HOSPITAL DE CARIDADE BOA VISTA";"ASSOCIACAO HOSPITALAR BOA VISTA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV SAO JOSE";"866";;"CENTRO";"98918000";"(55)35381212";"hospitalbvb@luanett.com br";"40";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431930";"SAO PAULO DAS MISSOES";;"2250713";"HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES";"ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"INDEPENDENCIA";"265";;"CENTRO";"97980000";"0055 5631212";;"36";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430370";"CAMPINA DAS MISSOES";;"2250802";"HOSPITAL CAMPINA";"ASSOC ASSIST CULT E HOSP PE BENEDITO MEISTER C MISSOES";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA SANTA MARIA";"744";"CASA";"CENTRO";"98975000";"(55)35671212";"adm-hcampina@assisnet.com.br";"55";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431500";"PORTO LUCENA";;"2250810";"HOSPITAL SAO JOSE PORTO LUCENA RS";"SOCIEDADE HOSPITAL SAO JOSE";"D";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA VALDEMAR BORDIN";"87";"CASA";"CENTRO";"98980000";"(55)35651277";;"40";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431790";"SANTO CRISTO";;"2250829";"HOSPITAL DE CARIDADE DE SANTO CRISTO";"ASSOCIACAO HOSPITAL DE CARIDADE DE SANTO CRISTO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AMANDAU";"157";;"CENTRO";"98960000";"55 35411234";"CONTADORIA@HCSC.COM.BR";"56";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432180";"TRES DE MAIO";;"2250837";"HOSPITAL SAO VICENTE DE PAULO";"ASSOCIACAO DE LITERATURA E BENEFICENCIA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA OSVALDO CRUZ";"381";"PREDIO";"CENTRO";"98910000";"(55)35359700";"hsvp3m@hsvp-3m.com.br";"80";"48";"6";"6";"6";"6";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431205";"MARQUES DE SOUZA";;"2252007";"HOSPITAL MARQUES DE SOUZA";"ASSOCIACAO HOSPITALAR MARQUES DE SOUZA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA 10 DE NOVEMBRO";"806";;"CENTRO";"95923000";"(51)3705 1080";"ahms@bewnet.com.br";"42";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430240";"BOM RETIRO DO SUL";;"2252023";"HOSPITAL DE CARIDADE SANTANA";"ASSOCIACAO CRUZEIRAS DE SAO FRANCISCO ACSF";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"ANTONIO MORAIS VIEGAS";"133";;"CENTRO";"95870000";;;"50";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430245";"BOQUEIRAO DO LEAO";;"2252058";"HOSP DR ANUAR ELIAS AESSE BOQUEIRAO DO LEAO";"ASSOCIACAO BENEF HOSP SAO RAFAEL ARCANJO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"TRAVESSA EUGENIO FRANCIOSI";"940";;"CENTRO";"95920000";"51 37891233";"hospitaldaea@viabol.com.br";"40";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432045";"SERIO";;"2252066";"HOSPITAL SAO JOSE SERIO";"HOSPITAL DE CARIDADE SAO JOSE";"M";"15";"UNIDADE MISTA";"3999";"HOSPITAL_FILANTRÓPICO";"MAURICIO CARDOSO";"940";;"CENTRO";"95918000";"51 37701060";"hcsj@viabol.com.br";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430620";"CRUZEIRO DO SUL";;"2252074";"HOSPITAL SAO GABRIEL ARCANJO";"SOCIEDADE HOSPITAL SAO GABRIEL ARCANJO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"GENERAL NETTO";"192";;"CENTRO";"95930000";;;"21";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431515";"PROGRESSO";;"2252082";"HOSPITAL SANTA ISABEL PROGRESSO";"SOCIEDADE SULINA DIVINA PROVIDENCIA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA CORONEL FETT FILHO";"50";"PREDIO HSI";"SEDE";"95925000";"(51)37881020";"hsiprogresso@viabol.com.br";"50";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431300";"NOVA BRESCIA";;"2252112";"HOSPITAL SAO JOAO BATISTA NOVA BRESCIA";"ASSOCIACAO HOSPITALAR SAO JOAO BATISTA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AVENIDA BENTO GONCALVES";"1184";;"CENTRO";"95950000";"(51)37571200";"hsjb@viavale.com.br";"33";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431030";"ILOPOLIS";;"2252139";"HOSPITAL BENEFICENTE LEONILDA BRUNET";"CONGREGACAO DAS IRMAS SERVAS DA IMAC CONCEICAO DA VIRGEM MA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA JOAO TOMASINI";"495";;"CENTRO";"95990000";"5137741200";"administrador@hblb.com.br";"42";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431580";"ROCA SALES";;"2252147";"SOCIEDADE BENEFICENTE ROQUE GONZALES";"SOCIEDADE BENEFICIENTE ROQUE GONZALES";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"GENERAL OSORIO";"70";"PREDIO";"CENTRO";"95735000";"051 7532277";;"38";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430140";"ARVOREZINHA";;"2252163";"HOSPITAL BENEFICENTE SAO JOAO ARVOREZINHA";"HOSPITAL SAO JOAO DE ARVOREZINHA";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"DALTRO FILHO";"321";;"CENTRO";"95995000";;;"51";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431520";"PUTINGA";;"2252171";"HOSPITAL DOUTOR OSCAR BENEVOLO";"ASSOCIACAO HOSPITALAR DR OSCAR BENEVOLO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"JULIO DE CASTILHOS";"452";;"CENTRO";"95975000";;;"30";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430100";"ARROIO DO MEIO";;"2252198";"HOSPITAL SAO JOSE ARROIO DO MEIO";"SOCIEDADE SULINA DIVINA PROVIDENCIA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"JULIO DE CASTILHOS";"314";;"CENTRO";"95940000";"05137169300";;"83";"74";"10";"6";"10";"6";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430680";"ENCANTADO";;"2252228";"HOSPITAL BENEFICIENTE SANTA TEREZINHA";"BENEFICENCIA CAMILIANA DO SUL";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"JULIO DE CASTILHOS";"791";;"CENTRO";"95960000";;;"80";"47";"10";"8";"10";"8";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"432145";"TEUTONIA";;"2252244";"HOSPITAL OURO BRANCO";"ASSOCIACAO BENEFICENTE OURO BRANCO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA FERNANDO FERRARI";"506";;"LANGUIRU";"95890000";"(51)37621600";"diretoria.hob@certelnet.com.br";"79";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"430780";"ESTRELA";;"2252260";"HOSPITAL ESTRELA";"SOCIEDADE SULINA DIVINA PROVIDENCIA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"GERALDO PEREIRA";"405";;"CENTRO";"95880000";"51 33184024";"ssdp-poa@divinaprovidencia.org.br";"130";"99";"20";"14";"10";"7";"0";"0";"10";"7";"0";"0";"0";"0"
"202604";"SUL";"RS";"431140";"LAJEADO";;"2252287";"HOSPITAL BRUNO BORN";"SOCIEDADE BENEFICENCIA E CARIDADE DE LAJEADO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV BENJAMIN CONSTANT";"881";;"CENTRO";"95900010";"(51)37147500";"hbb@hbb.com.br";"220";"148";"50";"27";"30";"15";"10";"8";"10";"4";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2252295";"SOCIEDADE PORTUGUESA DE BENEFICENCIA";"SOCIEDADE PORTUGUESA DE BENEFICENCIA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA ANDRADE NEVES";"915";;"CENTRO";"96020080";"(53)30269333";;"212";"133";"20";"20";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2252376";"HOSPITAL ESPIRITA DE PELOTAS";"HOSPITAL ESPIRITA DE PELOTAS";"M";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"AV DOMINGOS DE ALMEIDA";"2969";;"AREAL";"96085470";"(53)32281288";;"199";"160";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2252694";"HOSPITAL ESCOLA DA UFPEL";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES EBSERH";"M";"05";"HOSPITAL GERAL";"2011";"HOSPITAL_PRIVADO";"PROFESSOR DOUTOR ARAUJO";"538";;"CENTRO";"96020360";"53 30266951";;"168";"168";"15";"15";"6";"6";"0";"0";"9";"9";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2253046";"UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA";"ASSOCIACAO PELOTENSE DE ASSISTENCIA E CULTURA";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA MARECHAL DEODORO";"1123";;"CENTRO";"96020220";"53-21288300";;"299";"230";"50";"38";"30";"22";"10";"8";"10";"8";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2253054";"SANTA CASA DE MISERICORDIA DE PELOTAS";"SANTA CASA DE MISERICORDIA DE PELOTAS";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"PIRATININO DE ALMEIDA";"53";;"CENTRO";"96015290";"5332844700";"provedoria@santacasadepelotas.com.br";"186";"154";"30";"27";"30";"27";"0";"0";"0";"0";"0";"0";"0";"0"
"202604";"SUL";"RS";"431440";"PELOTAS";;"2253690";"CLINICANP";"HOSPITAL CLINICANP LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"RUA QUINZE DE NOVEMBRO";"1100";;"CENTRO";"96015000";"(53)32274007";"clinicanp@ig.com.br";"40";"0";"6";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0"
